iteration,footpoint_lat,footpoint_lon,peak_lyr_km,peak_nya_km,centroid_lyr_km,centroid_nya_km,corr,accepted,reason
2,77.7455,13.8545,145.00,141.00,166.44,160.75,0.6705,0,correlation 0.67 <= 0.7
2,77.7007,13.9276,98.00,147.00,150.85,162.62,0.3263,0,correlation 0.33 <= 0.7
2,77.7310,13.8030,141.00,145.00,168.16,158.74,0.5581,0,correlation 0.56 <= 0.7
2,77.6942,13.8438,107.00,151.00,155.54,161.88,0.3850,0,correlation 0.39 <= 0.7
2,77.7843,13.9255,147.00,133.00,170.23,161.80,0.8326,0,centroids differ by 8.4 km
2,77.7030,13.8315,125.00,149.00,158.73,161.23,0.4370,0,correlation 0.44 <= 0.7
2,77.7755,13.9063,147.00,135.00,169.68,162.56,0.8442,0,centroids differ by 7.1 km
2,77.7402,13.8330,147.00,143.00,167.23,158.97,0.5986,0,correlation 0.60 <= 0.7
2,77.7193,13.8526,121.00,147.00,162.04,159.23,0.5213,0,correlation 0.52 <= 0.7
2,77.6957,13.8162,127.00,151.00,157.80,162.18,0.4438,0,correlation 0.44 <= 0.7
2,77.7441,13.9216,133.00,139.00,161.77,164.37,0.6601,0,correlation 0.66 <= 0.7
2,77.7270,13.9294,117.00,143.00,157.57,164.70,0.4618,0,correlation 0.46 <= 0.7
2,77.6995,13.8856,105.00,149.00,153.47,160.21,0.3986,0,correlation 0.40 <= 0.7
2,77.6957,13.9226,97.00,149.00,150.59,161.90,0.3458,0,correlation 0.35 <= 0.7
2,77.7346,13.8448,139.00,143.00,165.82,159.34,0.5741,0,correlation 0.57 <= 0.7
2,77.7012,13.9389,98.26,147.00,150.18,163.52,0.2844,0,correlation 0.28 <= 0.7
2,77.7143,13.9147,121.00,145.00,154.85,162.82,0.3606,0,correlation 0.36 <= 0.7
2,77.7857,13.8981,149.00,133.00,172.63,161.60,0.8037,0,centroids differ by 11.0 km
2,77.7583,13.7996,145.00,141.00,174.04,157.85,0.5957,0,correlation 0.60 <= 0.7
2,77.6497,13.2485,157.00,133.00,186.62,159.49,0.2201,0,correlation 0.22 <= 0.7
2,77.6430,13.3172,157.00,135.00,181.01,162.07,0.5654,0,correlation 0.57 <= 0.7
2,77.5939,13.3053,127.00,141.00,170.77,162.47,0.3737,0,correlation 0.37 <= 0.7
2,77.6076,13.2991,129.00,139.00,173.72,161.83,0.4866,0,correlation 0.49 <= 0.7
2,77.5672,13.2048,131.00,143.00,171.17,160.22,0.4515,0,correlation 0.45 <= 0.7
2,77.5895,13.3251,125.00,141.00,169.10,163.15,0.3387,0,correlation 0.34 <= 0.7
2,77.5992,13.2955,129.00,141.00,172.11,161.96,0.4215,0,correlation 0.42 <= 0.7
2,77.5975,13.2937,129.00,141.00,171.91,162.01,0.4145,0,correlation 0.41 <= 0.7
2,77.6367,13.3280,157.00,145.00,178.48,162.60,0.6433,0,correlation 0.64 <= 0.7
2,77.6491,13.2342,157.00,135.00,187.16,159.32,0.1778,0,correlation 0.18 <= 0.7
2,77.6017,13.2917,129.00,141.00,172.85,161.77,0.4482,0,correlation 0.45 <= 0.7
2,77.5759,13.3488,123.00,143.00,166.42,164.15,0.2671,0,correlation 0.27 <= 0.7
2,77.6502,13.3271,155.00,143.00,182.61,162.15,0.5222,0,correlation 0.52 <= 0.7
2,77.5740,13.3407,125.00,143.00,166.54,164.00,0.2781,0,correlation 0.28 <= 0.7
2,77.6204,13.2812,161.00,137.00,177.26,161.23,0.5868,0,correlation 0.59 <= 0.7
2,77.6114,13.2141,165.00,141.00,179.14,159.83,0.4972,0,correlation 0.50 <= 0.7
2,77.5996,13.3021,129.00,141.00,171.83,162.10,0.4132,0,correlation 0.41 <= 0.7
2,77.5741,13.3269,125.00,143.00,167.11,163.53,0.2861,0,correlation 0.29 <= 0.7
2,77.6208,13.2456,163.00,139.00,179.39,160.59,0.5490,0,correlation 0.55 <= 0.7
2,77.6521,13.2717,155.00,133.00,186.04,159.92,0.2801,0,correlation 0.28 <= 0.7
2,77.5838,13.2452,131.00,143.00,172.02,160.95,0.4200,0,correlation 0.42 <= 0.7
2,77.6543,13.2297,197.00,133.00,188.20,159.07,0.1096,0,correlation 0.11 <= 0.7
2,77.6119,13.3306,127.00,139.00,172.81,162.85,0.4711,0,correlation 0.47 <= 0.7
2,77.6307,13.3045,159.00,135.00,178.30,161.54,0.6153,0,correlation 0.62 <= 0.7
2,77.6113,13.2833,137.00,139.00,175.40,161.49,0.5327,0,correlation 0.53 <= 0.7
2,77.5760,13.3270,125.00,143.00,167.31,163.52,0.2958,0,correlation 0.30 <= 0.7
2,77.5678,13.2396,129.00,145.00,169.81,160.85,0.4046,0,correlation 0.40 <= 0.7
2,77.5630,13.3038,127.00,145.00,167.09,163.09,0.3073,0,correlation 0.31 <= 0.7
2,77.5642,13.3451,121.00,145.00,166.00,164.37,0.2502,0,correlation 0.25 <= 0.7
2,77.6045,13.3238,127.00,139.00,171.57,162.64,0.4073,0,correlation 0.41 <= 0.7
2,77.5944,13.3079,127.00,141.00,170.72,162.53,0.3705,0,correlation 0.37 <= 0.7
2,77.6312,13.3313,157.00,145.00,176.61,162.72,0.6615,0,correlation 0.66 <= 0.7
2,77.5998,13.2532,131.00,141.00,174.65,161.26,0.5103,0,correlation 0.51 <= 0.7
2,77.6084,13.2566,139.00,139.00,176.26,161.27,0.5469,0,correlation 0.55 <= 0.7
2,77.5731,13.2041,133.00,143.00,172.15,160.11,0.4553,0,correlation 0.46 <= 0.7
2,77.6315,13.3068,159.00,137.00,178.38,161.64,0.6179,0,correlation 0.62 <= 0.7
2,77.4939,12.8051,151.00,133.00,176.75,160.54,0.6427,0,correlation 0.64 <= 0.7
2,77.4497,12.8822,139.00,140.00,164.70,163.16,0.6480,0,correlation 0.65 <= 0.7
2,77.4961,12.7544,155.00,133.00,178.53,159.92,0.5334,0,correlation 0.53 <= 0.7
2,77.4901,12.8815,149.00,149.00,173.49,161.47,0.7638,0,centroids differ by 12.0 km
2,77.4844,12.8189,151.00,135.00,174.93,160.96,0.7184,0,centroids differ by 14.0 km
2,77.4440,12.8619,139.00,139.00,164.38,162.93,0.6463,0,correlation 0.65 <= 0.7
2,77.4864,12.8293,151.00,135.00,174.80,161.29,0.7322,0,centroids differ by 13.5 km
2,77.4690,12.7638,149.00,137.00,175.01,160.80,0.7198,0,NYA peak not clear against upper and lower means
2,77.5029,12.8603,149.00,133.00,175.93,160.70,0.6761,0,correlation 0.68 <= 0.7
2,77.4220,12.7694,137.00,141.00,163.97,162.08,0.7105,0,NYA peak not clear against upper and lower means
2,77.4872,12.8920,143.00,149.00,172.66,161.69,0.7723,0,centroids differ by 11.0 km
2,77.4515,12.8270,143.00,137.00,168.01,161.96,0.7577,0,centroids differ by 6.0 km
2,77.4330,12.8470,133.00,139.00,162.26,162.79,0.5528,0,correlation 0.55 <= 0.7
2,77.4108,12.7524,139.00,143.00,161.72,162.21,0.6280,0,correlation 0.63 <= 0.7
2,77.5005,12.7708,155.00,133.00,178.63,160.02,0.5437,0,correlation 0.54 <= 0.7
2,77.4118,12.8728,135.00,143.00,154.44,163.91,-0.0868,0,correlation -0.09 <= 0.7
2,77.4939,12.7589,153.00,133.00,178.08,160.06,0.5614,0,correlation 0.56 <= 0.7
2,77.4458,12.7565,149.00,139.00,170.30,161.37,0.8293,0,NYA peak not clear against upper and lower means
2,77.4972,12.7632,155.00,133.00,178.37,160.00,0.5491,0,correlation 0.55 <= 0.7
2,77.4390,12.7764,145.00,139.00,167.87,161.61,0.8031,0,NYA peak not clear against upper and lower means
2,77.4741,12.8628,145.00,137.00,171.29,162.14,0.7736,0,centroids differ by 9.2 km
2,77.4441,12.8500,141.00,139.00,165.09,162.58,0.6761,0,correlation 0.68 <= 0.7
2,77.4411,12.8688,139.00,141.00,163.18,163.17,0.5888,0,correlation 0.59 <= 0.7
2,77.4723,12.8645,145.00,137.00,170.77,162.18,0.7737,0,centroids differ by 8.6 km
2,77.4852,12.7599,153.00,135.00,177.21,160.39,0.6255,0,correlation 0.63 <= 0.7
2,77.4218,12.7873,137.00,141.00,162.75,162.24,0.6605,0,correlation 0.66 <= 0.7
2,77.4161,12.8895,125.00,144.00,154.77,164.29,-0.1101,0,correlation -0.11 <= 0.7
2,77.4314,12.8305,141.00,139.00,162.83,162.66,0.6008,0,correlation 0.60 <= 0.7
2,77.4223,12.8558,135.00,141.00,158.83,163.09,0.2853,0,correlation 0.29 <= 0.7
2,77.4319,12.8968,133.00,141.00,159.21,163.73,0.2558,0,correlation 0.26 <= 0.7
2,77.5000,12.8892,147.00,147.00,174.38,161.36,0.7535,0,centroids differ by 13.0 km
2,77.4983,12.8892,147.00,147.00,174.13,161.37,0.7582,0,centroids differ by 12.8 km
2,77.4694,12.8118,147.00,135.00,172.99,161.27,0.7465,0,centroids differ by 11.7 km
2,77.4983,12.8306,151.00,133.00,176.39,160.94,0.6619,0,correlation 0.66 <= 0.7
2,77.4369,12.7603,145.00,141.00,168.23,161.52,0.8092,0,NYA peak not clear against upper and lower means
2,77.4171,12.7574,137.00,143.00,163.30,162.12,0.6863,0,correlation 0.69 <= 0.7
2,78.0185,14.7317,159.00,167.00,166.99,157.44,0.6931,0,correlation 0.69 <= 0.7
2,77.9881,14.6949,137.00,169.00,157.42,158.98,0.6132,0,correlation 0.61 <= 0.7
2,78.0003,14.7574,141.00,169.00,157.22,158.55,0.5283,0,correlation 0.53 <= 0.7
2,77.9900,14.7072,139.00,169.00,157.22,158.85,0.6158,0,correlation 0.62 <= 0.7
2,78.0118,14.7962,147.00,169.00,159.34,158.46,0.4767,0,correlation 0.48 <= 0.7
2,78.0578,14.7797,179.00,131.00,182.20,152.05,-0.0175,0,correlation -0.02 <= 0.7
2,77.9881,14.7661,131.00,171.00,152.43,159.01,0.3702,0,correlation 0.37 <= 0.7
2,77.9733,14.6784,127.00,163.00,152.92,158.97,0.4726,0,correlation 0.47 <= 0.7
2,78.0604,14.7395,185.00,161.00,185.04,154.49,0.0593,0,correlation 0.06 <= 0.7
2,78.0288,14.7590,159.00,165.00,169.52,157.09,0.7211,0,centroids differ by 12.4 km
2,78.0021,14.7907,139.00,171.00,155.48,158.95,0.3765,0,correlation 0.38 <= 0.7
2,78.0154,14.7273,157.00,167.00,165.97,157.57,0.6964,0,correlation 0.70 <= 0.7
2,77.9748,14.8165,113.00,175.00,144.18,159.98,0.0097,0,correlation 0.01 <= 0.7
2,77.9962,14.7431,139.00,169.00,156.75,158.54,0.5677,0,correlation 0.57 <= 0.7
2,77.9690,14.6891,127.00,165.00,150.53,159.26,0.3635,0,correlation 0.36 <= 0.7
2,77.9801,14.7415,125.00,171.00,151.36,159.58,0.3429,0,correlation 0.34 <= 0.7
2,78.0125,14.8023,147.00,169.00,159.27,158.47,0.4756,0,correlation 0.48 <= 0.7
2,77.9733,14.7043,125.00,147.00,151.16,159.57,0.3553,0,correlation 0.36 <= 0.7
2,77.9974,14.7245,141.00,169.00,158.63,158.34,0.6438,0,correlation 0.64 <= 0.7
2,78.0243,14.8228,149.00,167.00,163.03,157.47,0.6718,0,correlation 0.67 <= 0.7
2,78.0513,14.6871,185.00,161.00,184.11,155.29,0.2288,0,correlation 0.23 <= 0.7
2,77.9880,14.7270,133.00,171.00,155.10,158.95,0.5362,0,correlation 0.54 <= 0.7
2,78.0014,14.7420,143.00,169.00,158.81,158.27,0.5966,0,correlation 0.60 <= 0.7
2,77.9928,14.7483,137.00,171.00,155.19,158.72,0.5148,0,correlation 0.51 <= 0.7
2,77.9937,14.7584,135.00,171.00,154.75,158.82,0.4774,0,correlation 0.48 <= 0.7
2,78.0611,14.7789,179.00,129.00,183.59,150.10,-0.0978,0,correlation -0.10 <= 0.7
2,78.0084,14.7348,149.00,169.00,162.34,157.92,0.6477,0,correlation 0.65 <= 0.7
2,78.0460,14.6813,179.00,161.00,182.52,155.59,0.3081,0,correlation 0.31 <= 0.7
2,77.9801,14.7269,127.00,171.00,152.33,159.61,0.3889,0,correlation 0.39 <= 0.7
2,78.0112,14.6793,157.00,167.00,167.91,157.32,0.7459,0,centroids differ by 10.6 km
2,78.0119,14.7513,151.00,169.00,162.59,158.02,0.6182,0,correlation 0.62 <= 0.7
2,78.0273,14.8065,153.00,167.00,165.51,157.31,0.7233,0,centroids differ by 8.2 km
2,78.0324,14.6888,169.00,163.00,176.30,156.33,0.5674,0,correlation 0.57 <= 0.7
2,78.0043,14.7371,147.00,169.00,160.42,158.09,0.6248,0,correlation 0.62 <= 0.7
2,77.9849,14.8131,123.00,173.00,148.24,159.55,0.1227,0,correlation 0.12 <= 0.7
2,78.0596,14.8007,175.00,131.00,182.22,148.11,-0.0964,0,correlation -0.10 <= 0.7
2,78.0660,14.8619,169.00,131.00,182.75,151.35,-0.0356,0,correlation -0.04 <= 0.7
2,78.0633,14.7852,177.00,129.00,184.14,147.86,-0.1297,0,correlation -0.13 <= 0.7
2,77.9930,14.8415,127.00,173.00,148.65,159.99,0.0921,0,correlation 0.09 <= 0.7
2,78.0358,14.8644,153.00,135.00,165.54,154.01,0.4536,0,correlation 0.45 <= 0.7
2,78.0811,14.8820,173.00,155.00,183.81,153.83,0.0164,0,correlation 0.02 <= 0.7
2,78.0644,14.7702,179.00,129.00,185.13,149.02,-0.1468,0,correlation -0.15 <= 0.7
2,78.0274,14.8505,149.00,167.00,162.61,157.27,0.7000,0,correlation 0.70 <= 0.7
2,78.0483,14.7902,171.00,131.00,176.84,155.24,0.4304,0,correlation 0.43 <= 0.7
2,78.0541,14.7424,181.00,161.00,182.15,155.32,0.2871,0,correlation 0.29 <= 0.7
2,78.0786,14.7743,187.00,127.00,188.59,145.36,-0.2246,0,correlation -0.22 <= 0.7
2,78.0471,14.7561,173.00,163.00,178.13,155.84,0.4916,0,correlation 0.49 <= 0.7
2,78.0776,14.8405,179.00,129.00,185.67,152.70,-0.1176,0,correlation -0.12 <= 0.7
2,78.0659,14.8140,175.00,129.00,184.13,146.02,-0.1486,0,correlation -0.15 <= 0.7
2,78.0919,14.7550,193.00,125.00,193.20,148.73,-0.3254,0,correlation -0.33 <= 0.7
2,78.0263,14.8229,151.00,167.00,163.93,157.34,0.7047,0,centroids differ by 6.6 km
2,78.0438,14.7563,171.00,163.00,176.57,156.00,0.5602,0,correlation 0.56 <= 0.7
2,78.0553,14.8180,173.00,131.00,179.60,148.52,-0.0360,0,correlation -0.04 <= 0.7
2,77.9937,14.7838,133.00,171.00,152.91,159.03,0.3537,0,correlation 0.35 <= 0.7
2,78.0461,14.8460,163.00,133.00,172.60,150.50,0.1327,0,correlation 0.13 <= 0.7
2,78.0392,14.8062,161.00,165.00,170.99,156.65,0.7170,0,centroids differ by 14.3 km
2,78.0201,14.8558,145.00,169.00,159.06,157.69,0.5431,0,correlation 0.54 <= 0.7
2,78.0538,14.7850,175.00,131.00,180.05,153.81,0.1635,0,correlation 0.16 <= 0.7
2,78.0643,14.7929,177.00,129.00,184.24,146.44,-0.1381,0,correlation -0.14 <= 0.7
2,78.0592,14.7731,179.00,131.00,183.05,152.07,-0.0378,0,correlation -0.04 <= 0.7
2,78.0828,14.8362,179.00,127.00,186.43,153.32,-0.1327,0,correlation -0.13 <= 0.7
2,78.0387,14.8713,155.00,133.00,166.68,151.59,0.3138,0,correlation 0.31 <= 0.7
2,78.0634,14.7428,185.00,129.00,186.03,153.48,-0.0745,0,correlation -0.07 <= 0.7
2,78.0101,14.8198,143.00,169.00,157.05,158.68,0.3896,0,correlation 0.39 <= 0.7
2,78.0575,14.8123,173.00,131.00,180.92,148.07,-0.0704,0,correlation -0.07 <= 0.7
2,78.0054,14.8585,133.00,171.00,152.35,158.83,0.2114,0,correlation 0.21 <= 0.7
2,78.0718,14.8037,179.00,129.00,186.11,146.33,-0.1833,0,correlation -0.18 <= 0.7
2,78.0734,14.8268,179.00,129.00,185.74,149.88,-0.1628,0,correlation -0.16 <= 0.7
2,78.0061,14.7769,143.00,169.00,158.16,158.57,0.4699,0,correlation 0.47 <= 0.7
2,78.0847,14.8247,181.00,127.00,187.30,153.16,-0.1679,0,correlation -0.17 <= 0.7
2,78.0411,14.8553,159.00,133.00,169.00,152.06,0.2877,0,correlation 0.29 <= 0.7
2,78.0835,14.7500,193.00,127.00,191.03,144.67,-0.2528,0,correlation -0.25 <= 0.7
2,78.0464,14.6758,181.00,161.00,183.01,155.54,0.2845,0,correlation 0.28 <= 0.7
2,77.9909,14.7081,139.00,169.00,157.47,158.78,0.6253,0,correlation 0.63 <= 0.7
2,78.0573,14.6475,193.00,159.00,188.86,154.69,-0.0592,0,correlation -0.06 <= 0.7
2,78.0314,14.6545,173.00,163.00,178.28,155.99,0.4737,0,correlation 0.47 <= 0.7
2,78.0400,14.7342,169.00,163.00,176.45,156.19,0.5675,0,correlation 0.57 <= 0.7
2,78.0191,14.6688,167.00,165.00,172.13,156.68,0.6791,0,correlation 0.68 <= 0.7
2,78.0274,14.7248,163.00,165.00,171.36,156.93,0.6977,0,correlation 0.70 <= 0.7
2,77.9970,14.7118,143.00,169.00,159.42,158.35,0.6756,0,correlation 0.68 <= 0.7
2,78.0612,14.7128,189.00,159.00,186.67,154.80,0.0379,0,correlation 0.04 <= 0.7
2,78.0039,14.7680,143.00,169.00,157.84,158.58,0.4912,0,correlation 0.49 <= 0.7
2,78.0395,14.7040,173.00,163.00,178.39,156.11,0.4868,0,correlation 0.49 <= 0.7
2,78.0477,14.7701,173.00,163.00,177.67,155.90,0.4974,0,correlation 0.50 <= 0.7
2,78.0088,14.7232,151.00,167.00,163.40,157.75,0.6797,0,correlation 0.68 <= 0.7
2,77.9913,14.7444,135.00,171.00,154.95,158.74,0.5143,0,correlation 0.51 <= 0.7
2,77.9951,14.7037,143.00,169.00,159.34,158.45,0.6808,0,correlation 0.68 <= 0.7
2,77.9935,14.7282,139.00,169.00,156.89,158.57,0.6027,0,correlation 0.60 <= 0.7
2,78.0270,14.7679,157.00,167.00,168.02,157.28,0.7207,0,centroids differ by 10.7 km
2,78.0136,14.7215,155.00,167.00,165.63,157.56,0.7000,0,centroids differ by 8.1 km
2,77.9940,14.7377,139.00,171.00,156.38,158.59,0.5718,0,correlation 0.57 <= 0.7
2,78.0685,14.6621,197.00,157.00,192.12,154.04,-0.2716,0,correlation -0.27 <= 0.7
2,78.0049,14.6448,157.00,165.00,167.91,158.33,0.7401,0,centroids differ by 9.6 km
2,77.9792,14.7760,121.00,173.00,148.70,159.53,0.1925,0,correlation 0.19 <= 0.7
2,78.0107,14.6605,159.00,165.00,169.13,157.49,0.7359,0,centroids differ by 11.6 km
2,78.0050,14.6800,153.00,167.00,165.20,157.80,0.7579,0,centroids differ by 7.4 km
2,78.0188,14.6942,163.00,165.00,170.05,156.96,0.7118,0,centroids differ by 13.1 km
2,78.0029,14.7556,143.00,169.00,158.37,158.45,0.5459,0,correlation 0.55 <= 0.7
2,78.0130,14.6775,159.00,165.00,168.83,157.18,0.7382,0,centroids differ by 11.6 km
2,78.0348,14.6566,175.00,163.00,179.69,155.85,0.4175,0,correlation 0.42 <= 0.7
2,77.9859,14.6972,135.00,169.00,156.51,159.12,0.5730,0,correlation 0.57 <= 0.7
2,77.9860,14.7568,129.00,171.00,152.43,159.03,0.3727,0,correlation 0.37 <= 0.7
2,78.0047,14.6396,157.00,165.00,168.22,158.47,0.7348,0,centroids differ by 9.8 km
2,78.0233,14.7131,165.00,165.00,170.51,157.04,0.7046,0,centroids differ by 13.5 km
2,78.0319,14.7386,163.00,165.00,172.48,156.84,0.6878,0,correlation 0.69 <= 0.7
2,78.0096,14.7030,153.00,167.00,165.34,157.48,0.7302,0,centroids differ by 7.9 km
2,77.9821,14.7639,125.00,173.00,150.60,159.23,0.2825,0,correlation 0.28 <= 0.7
2,78.0678,14.6902,193.00,157.00,190.23,154.28,-0.1864,0,correlation -0.19 <= 0.7
2,77.9255,14.2884,149.00,157.00,168.75,157.06,0.8174,0,centroids differ by 11.7 km
2,77.8716,14.2793,137.00,171.00,157.23,160.56,0.5091,0,correlation 0.51 <= 0.7
2,77.8684,14.2674,133.00,175.00,157.65,160.53,0.5249,0,correlation 0.52 <= 0.7
2,77.9182,14.2812,147.00,157.00,167.26,157.90,0.8097,0,centroids differ by 9.4 km
2,77.8978,14.3487,133.00,161.00,158.19,159.64,0.5534,0,correlation 0.55 <= 0.7
2,77.9088,14.2929,143.00,133.00,165.14,158.62,0.8005,0,centroids differ by 6.5 km
2,77.9164,14.3271,143.00,159.00,164.30,157.65,0.8242,0,centroids differ by 6.7 km
2,77.8829,14.3218,133.00,139.00,156.54,160.37,0.4894,0,correlation 0.49 <= 0.7
2,77.9036,14.3615,135.00,161.00,158.69,158.79,0.6083,0,correlation 0.61 <= 0.7
2,77.9389,14.3390,147.00,157.00,167.63,154.04,0.8290,0,centroids differ by 13.6 km
2,77.8638,14.3623,119.00,143.00,151.19,161.97,0.1647,0,correlation 0.16 <= 0.7
2,77.9119,14.3220,143.00,159.00,163.70,158.29,0.8054,0,centroids differ by 5.4 km
2,77.9376,14.2465,157.00,153.00,174.56,156.14,0.6752,0,correlation 0.68 <= 0.7
2,77.8568,14.2935,125.00,177.00,154.75,161.55,0.3595,0,correlation 0.36 <= 0.7
2,77.9263,14.2804,149.00,157.00,169.46,157.07,0.8039,0,centroids differ by 12.4 km
2,77.8749,14.2703,139.00,173.00,158.30,160.29,0.5595,0,correlation 0.56 <= 0.7
2,77.8880,14.3366,133.00,137.00,156.85,160.33,0.4938,0,correlation 0.49 <= 0.7
2,77.8551,14.3633,117.00,173.00,149.93,162.69,0.1012,0,correlation 0.10 <= 0.7
2,77.8889,14.3552,131.00,163.00,155.77,160.47,0.4218,0,correlation 0.42 <= 0.7
2,77.9383,14.2850,153.00,153.00,171.70,155.35,0.7527,0,centroids differ by 16.3 km
2,77.8628,14.3072,125.00,173.00,154.77,161.49,0.3535,0,correlation 0.35 <= 0.7
2,77.9464,14.2832,161.00,153.00,174.13,154.04,0.6488,0,correlation 0.65 <= 0.7
2,77.8978,14.2941,141.00,137.00,162.22,159.19,0.7257,0,centroids differ by 3.0 km
2,77.9042,14.3065,141.00,135.00,163.00,159.06,0.7712,0,centroids differ by 3.9 km
2,77.8833,14.3875,129.00,165.00,152.07,161.18,0.1938,0,correlation 0.19 <= 0.7
2,77.9483,14.2512,165.00,151.00,177.23,154.67,0.5444,0,correlation 0.54 <= 0.7
2,77.8746,14.3004,135.00,167.00,156.25,160.83,0.4625,0,correlation 0.46 <= 0.7
2,77.9327,14.3764,141.00,159.00,163.49,154.53,0.8462,0,centroids differ by 9.0 km
2,77.9074,14.3258,139.00,159.00,162.32,158.78,0.7653,0,centroids differ by 3.5 km
2,77.8863,14.2929,137.00,139.00,159.45,159.94,0.6278,0,correlation 0.63 <= 0.7
2,77.9226,14.3526,141.00,159.00,163.69,155.98,0.8339,0,centroids differ by 7.7 km
2,77.9341,14.3862,141.00,159.00,163.02,154.42,0.8413,0,centroids differ by 8.6 km
2,77.9426,14.3516,151.00,157.00,167.63,153.73,0.8281,0,centroids differ by 13.9 km
2,77.8610,14.3758,119.00,143.00,149.82,162.30,0.0991,0,correlation 0.10 <= 0.7
2,77.8566,14.3237,123.00,173.00,152.67,162.07,0.2389,0,correlation 0.24 <= 0.7
2,77.8819,14.2842,137.00,167.00,158.96,160.14,0.6079,0,correlation 0.61 <= 0.7
2,77.4990,13.1194,127.00,161.00,163.49,163.11,0.4006,0,correlation 0.40 <= 0.7
2,77.5797,13.1310,137.00,151.00,176.88,159.17,0.4800,0,correlation 0.48 <= 0.7
2,77.5049,13.1892,125.00,161.00,161.67,163.00,0.2674,0,correlation 0.27 <= 0.7
2,77.5650,13.0696,141.00,153.00,177.05,159.17,0.5462,0,correlation 0.55 <= 0.7
2,77.5449,13.1866,133.00,155.00,169.17,160.84,0.4143,0,correlation 0.41 <= 0.7
2,77.5262,13.1781,129.00,157.00,166.33,161.66,0.3829,0,correlation 0.38 <= 0.7
2,77.5162,13.2066,123.00,159.00,163.18,162.10,0.2604,0,correlation 0.26 <= 0.7
2,77.4871,13.1043,127.00,163.00,161.45,163.40,0.3172,0,correlation 0.32 <= 0.7
2,77.5761,13.1497,137.00,151.00,175.21,159.36,0.4733,0,correlation 0.47 <= 0.7
2,77.5418,13.1950,127.00,145.00,168.65,161.07,0.4020,0,correlation 0.40 <= 0.7
2,77.5623,13.0644,141.00,153.00,176.85,159.41,0.5603,0,correlation 0.56 <= 0.7
2,77.5514,13.1844,131.00,145.00,169.97,160.69,0.4368,0,correlation 0.44 <= 0.7
2,77.5747,13.1833,133.00,141.00,173.44,159.76,0.4660,0,correlation 0.47 <= 0.7
2,77.4958,13.1585,125.00,161.00,160.96,163.27,0.2585,0,correlation 0.26 <= 0.7
2,77.5547,13.1477,133.00,153.00,171.72,160.25,0.4715,0,correlation 0.47 <= 0.7
2,77.5558,13.2045,131.00,143.00,169.76,160.76,0.4346,0,correlation 0.43 <= 0.7
2,77.5326,13.1202,135.00,157.00,170.10,161.17,0.5605,0,correlation 0.56 <= 0.7
2,77.5048,13.1196,129.00,161.00,164.63,162.82,0.4476,0,correlation 0.45 <= 0.7
2,77.5295,13.1155,131.00,157.00,169.96,161.34,0.5656,0,correlation 0.57 <= 0.7
2,77.4874,13.1365,127.00,163.00,159.97,163.54,0.1991,0,correlation 0.20 <= 0.7
2,77.5574,13.1667,133.00,153.00,171.31,160.12,0.4555,0,correlation 0.46 <= 0.7
2,77.5842,13.1269,137.00,149.00,178.05,159.02,0.4593,0,correlation 0.46 <= 0.7
2,77.5704,13.1259,137.00,151.00,175.42,159.62,0.4881,0,correlation 0.49 <= 0.7
2,77.5350,13.0892,137.00,157.00,171.53,161.04,0.6096,0,correlation 0.61 <= 0.7
2,77.5569,13.1434,135.00,153.00,172.22,160.18,0.4793,0,correlation 0.48 <= 0.7
2,77.5176,13.0929,133.00,159.00,168.86,162.15,0.5568,0,correlation 0.56 <= 0.7
2,77.5200,13.1543,131.00,159.00,166.15,162.24,0.4435,0,correlation 0.44 <= 0.7
2,77.5237,13.2079,125.00,149.00,164.46,161.73,0.2732,0,correlation 0.27 <= 0.7
2,77.5634,13.1278,137.00,153.00,174.02,159.92,0.4935,0,correlation 0.49 <= 0.7
2,77.5209,13.0838,133.00,159.00,170.02,161.98,0.5911,0,correlation 0.59 <= 0.7
2,77.5457,13.2098,129.00,145.00,168.57,161.21,0.4087,0,correlation 0.41 <= 0.7
2,77.5649,13.1195,137.00,153.00,174.72,159.86,0.5097,0,correlation 0.51 <= 0.7
2,77.5785,13.1359,137.00,151.00,176.37,159.22,0.4792,0,correlation 0.48 <= 0.7
2,77.5554,13.1920,131.00,143.00,170.20,160.64,0.4424,0,correlation 0.44 <= 0.7
2,77.5393,13.1672,131.00,155.00,169.27,161.14,0.4464,0,correlation 0.45 <= 0.7
2,77.5670,13.1307,137.00,153.00,174.60,159.72,0.4796,0,correlation 0.48 <= 0.7
2,77.7845,13.9044,149.00,133.00,171.97,161.68,0.8146,0,centroids differ by 10.3 km
2,77.7231,13.8268,121.00,147.00,164.87,158.99,0.5542,0,correlation 0.55 <= 0.7
2,77.7164,13.8909,121.00,145.00,157.82,161.18,0.4521,0,correlation 0.45 <= 0.7
2,77.7634,13.7824,157.00,139.00,176.59,157.20,0.5263,0,correlation 0.53 <= 0.7
2,77.7365,13.8532,137.00,143.00,165.53,160.03,0.5967,0,correlation 0.60 <= 0.7
2,77.7517,13.7946,147.00,141.00,173.00,157.69,0.5909,0,correlation 0.59 <= 0.7
2,77.7734,13.9182,135.00,135.00,168.14,162.73,0.8481,0,centroids differ by 5.4 km
2,77.7455,13.8786,143.00,141.00,164.78,162.56,0.6752,0,correlation 0.68 <= 0.7
