iteration,footpoint_lat,footpoint_lon,peak_lyr_km,peak_nya_km,centroid_lyr_km,centroid_nya_km,corr,accepted,reason
2,78.6392,16.4372,153.00,80.00,171.38,159.68,-0.0223,0,correlation -0.02 <= 0.7
2,78.6500,16.3808,157.00,80.00,172.41,159.69,0.0241,0,correlation 0.02 <= 0.7
2,78.5772,16.3123,139.00,115.00,164.55,155.96,0.0834,0,correlation 0.08 <= 0.7
2,78.5451,16.2876,141.00,127.00,160.93,156.87,0.6512,0,correlation 0.65 <= 0.7
2,78.5999,16.3494,145.00,117.00,167.11,159.06,-0.0853,0,correlation -0.09 <= 0.7
2,78.5444,16.2656,133.00,125.00,160.79,156.82,0.6494,0,correlation 0.65 <= 0.7
2,78.5853,16.3508,153.00,117.00,165.53,157.28,0.0297,0,correlation 0.03 <= 0.7
2,78.5030,16.2650,123.00,119.00,156.20,157.01,0.9202,1,
2,78.5734,16.2301,135.00,113.00,163.97,155.03,0.0961,0,correlation 0.10 <= 0.7
2,78.5414,16.3200,131.00,127.00,160.62,157.07,0.7056,0,centroids differ by 3.6 km
2,78.5515,16.2435,131.00,127.00,161.51,156.41,0.5389,0,correlation 0.54 <= 0.7
2,78.5215,16.2876,127.00,121.00,158.32,156.59,0.8039,0,centroids differ by 1.7 km
2,78.5945,16.2996,145.00,115.00,166.42,157.96,-0.0627,0,correlation -0.06 <= 0.7
2,78.5215,16.2326,126.00,119.00,158.17,156.17,0.7642,0,centroids differ by 2.0 km
2,78.5577,16.2079,131.00,125.00,162.21,155.77,0.3958,0,correlation 0.40 <= 0.7
2,78.5613,16.3507,135.00,115.00,162.90,155.51,0.3335,0,correlation 0.33 <= 0.7
2,78.5874,16.3253,153.00,117.00,165.71,157.27,-0.0006,0,correlation -0.00 <= 0.7
2,78.5482,16.2212,129.00,125.00,161.11,156.56,0.5787,0,correlation 0.58 <= 0.7
2,78.5846,16.3299,141.00,117.00,165.41,156.94,0.0235,0,correlation 0.02 <= 0.7
2,78.5540,16.2414,133.35,127.00,161.78,156.16,0.4889,0,correlation 0.49 <= 0.7
2,78.5972,16.2398,141.00,113.00,166.70,157.71,-0.1114,0,correlation -0.11 <= 0.7
2,78.5732,16.3186,139.00,115.00,164.13,155.70,0.1366,0,correlation 0.14 <= 0.7
2,78.5928,16.3163,143.00,115.00,166.27,157.90,-0.0447,0,correlation -0.04 <= 0.7
2,78.5958,16.3296,155.00,115.00,166.63,158.42,-0.0602,0,correlation -0.06 <= 0.7
2,78.5818,16.2232,137.00,113.00,164.94,155.60,-0.0118,0,correlation -0.01 <= 0.7
2,78.5138,16.3148,124.00,121.00,157.57,156.58,0.8528,1,
2,78.5140,16.2732,125.00,119.00,157.44,156.29,0.8295,0,centroids differ by 1.2 km
2,78.5632,16.2516,135.90,114.00,162.85,155.18,0.2805,0,correlation 0.28 <= 0.7
2,78.5287,16.3128,129.00,123.00,159.21,156.95,0.7825,0,centroids differ by 2.3 km
2,78.5401,16.3295,131.00,127.00,160.51,157.13,0.7225,0,centroids differ by 3.4 km
2,78.5190,16.2511,127.00,119.00,157.94,156.22,0.7894,0,centroids differ by 1.7 km
2,78.5778,16.2259,137.00,112.00,164.48,155.27,0.0358,0,correlation 0.04 <= 0.7
2,78.5870,16.3514,153.00,117.00,165.72,157.53,0.0168,0,correlation 0.02 <= 0.7
2,78.5149,16.3406,123.00,121.00,157.80,156.83,0.8645,1,
2,78.5533,16.2462,133.29,127.00,161.71,156.23,0.5045,0,correlation 0.50 <= 0.7
2,78.5411,16.3249,131.00,127.00,160.60,157.09,0.7115,0,centroids differ by 3.5 km
2,78.5806,16.2161,137.00,112.00,164.82,155.42,-0.0038,0,correlation -0.00 <= 0.7
2,78.5481,16.3396,132.00,129.00,161.42,156.71,0.6178,0,correlation 0.62 <= 0.7
2,78.5444,16.0319,139.00,115.00,160.68,155.49,0.4157,0,correlation 0.42 <= 0.7
2,78.4867,15.9294,125.00,119.00,153.46,159.60,0.9746,0,centroids differ by 6.1 km
2,78.4965,15.9750,125.00,123.00,154.75,158.62,0.9441,0,centroids differ by 3.9 km
2,78.5265,15.9671,133.00,111.00,158.44,154.72,0.4863,0,correlation 0.49 <= 0.7
2,78.5026,16.0036,127.00,125.00,155.56,157.77,0.8984,0,centroids differ by 2.2 km
2,78.5406,16.0160,136.00,115.00,160.21,155.23,0.4205,0,correlation 0.42 <= 0.7
2,78.5262,15.9453,133.00,111.00,158.38,154.72,0.4743,0,correlation 0.47 <= 0.7
2,78.4877,15.9885,123.00,121.00,153.70,159.61,0.9772,0,centroids differ by 5.9 km
2,78.5280,16.0669,132.00,113.00,158.84,155.08,0.5582,0,correlation 0.56 <= 0.7
2,78.4684,15.9205,121.00,123.00,151.22,161.03,0.9091,0,centroids differ by 9.8 km
2,78.4782,15.9737,121.00,121.00,152.50,160.39,0.9652,0,centroids differ by 7.9 km
2,78.4831,15.9682,123.00,121.00,153.08,159.97,0.9778,0,centroids differ by 6.9 km
2,78.5023,15.9789,127.00,125.00,155.46,157.84,0.8939,0,centroids differ by 2.4 km
2,78.4682,16.0485,118.00,125.00,151.56,161.35,0.8739,0,centroids differ by 9.8 km
2,78.5600,15.9838,141.00,117.00,162.49,155.47,0.2251,0,correlation 0.23 <= 0.7
2,78.4909,16.0505,123.00,125.00,154.30,159.23,0.9772,0,centroids differ by 4.9 km
2,78.4940,16.0044,125.00,123.00,154.52,158.91,0.9640,0,centroids differ by 4.4 km
2,78.5045,15.9818,127.00,125.00,155.73,157.54,0.8697,0,centroids differ by 1.8 km
2,78.5611,15.9559,141.00,117.00,162.61,155.37,0.1856,0,correlation 0.19 <= 0.7
2,78.5022,16.0416,126.00,127.00,155.62,157.73,0.9093,0,centroids differ by 2.1 km
2,78.5101,16.0147,129.00,114.00,156.51,156.65,0.7964,1,
2,78.4968,15.9499,127.00,123.00,154.74,158.61,0.9356,0,centroids differ by 3.9 km
2,78.5646,15.9376,143.00,117.00,163.05,155.20,0.1251,0,correlation 0.13 <= 0.7
2,78.5035,15.9369,127.00,123.00,155.55,157.81,0.8688,0,centroids differ by 2.3 km
2,78.4753,16.0544,117.00,123.00,152.44,160.78,0.9356,0,centroids differ by 8.3 km
2,78.5328,15.9786,135.00,111.00,159.20,154.61,0.4261,0,correlation 0.43 <= 0.7
2,78.5386,16.0411,137.00,115.00,160.00,155.35,0.4664,0,correlation 0.47 <= 0.7
2,78.5042,16.0524,126.00,115.00,155.92,157.40,0.8867,0,centroids differ by 1.5 km
2,78.4881,15.9520,123.00,119.00,153.68,159.50,0.9740,0,centroids differ by 5.8 km
2,78.5079,15.9230,129.00,123.00,156.07,157.26,0.8068,0,centroids differ by 1.2 km
2,78.5109,15.9451,129.00,113.00,156.47,156.78,0.7657,1,
2,78.5665,16.0340,142.00,119.00,163.31,154.98,0.1474,0,correlation 0.15 <= 0.7
2,78.5528,15.9204,141.00,113.00,161.60,155.05,0.2140,0,correlation 0.21 <= 0.7
2,78.5291,16.0027,133.00,111.00,158.80,154.73,0.4857,0,correlation 0.49 <= 0.7
2,78.4864,15.9468,123.00,119.00,153.46,159.65,0.9768,0,centroids differ by 6.2 km
2,78.5358,16.0331,137.00,113.00,159.65,155.17,0.4760,0,correlation 0.48 <= 0.7
2,78.5400,16.2258,131.00,121.00,160.19,156.63,0.6550,0,correlation 0.66 <= 0.7
2,78.5470,16.2206,129.00,125.00,160.97,156.59,0.5929,0,correlation 0.59 <= 0.7
2,78.5214,16.1717,125.00,117.00,158.11,155.68,0.7060,0,centroids differ by 2.4 km
2,78.5377,16.1482,133.00,119.00,160.02,156.10,0.5851,0,correlation 0.59 <= 0.7
2,78.4966,16.1986,121.00,119.00,155.26,158.12,0.9691,0,centroids differ by 2.9 km
2,78.5730,16.1980,135.00,111.00,163.98,154.80,0.0804,0,correlation 0.08 <= 0.7
2,78.5828,16.1940,139.00,113.00,165.14,155.43,-0.0440,0,correlation -0.04 <= 0.7
2,78.5673,16.2180,133.00,111.00,163.30,154.91,0.1882,0,correlation 0.19 <= 0.7
2,78.5416,16.1782,129.00,121.00,160.40,156.39,0.5934,0,correlation 0.59 <= 0.7
2,78.5764,16.1690,145.00,111.00,164.48,154.74,0.0136,0,correlation 0.01 <= 0.7
2,78.4924,16.1692,117.00,131.00,154.71,158.81,0.9822,0,centroids differ by 4.1 km
2,78.5586,16.2250,133.00,117.00,162.30,155.63,0.3786,0,correlation 0.38 <= 0.7
2,78.5688,16.1466,139.65,111.91,163.66,154.67,0.1230,0,correlation 0.12 <= 0.7
2,78.5247,16.2179,125.00,119.00,158.48,156.18,0.7372,0,centroids differ by 2.3 km
2,78.5777,16.1674,145.00,111.00,164.64,154.79,-0.0048,0,correlation -0.00 <= 0.7
2,78.4921,16.1044,121.90,129.00,154.62,158.99,0.9747,0,centroids differ by 4.4 km
2,78.5553,16.1590,133.00,123.00,162.04,156.07,0.4234,0,correlation 0.42 <= 0.7
2,78.5222,16.1353,129.00,115.00,158.22,155.45,0.6642,0,correlation 0.66 <= 0.7
2,78.5549,16.1708,133.00,123.00,161.96,156.11,0.4383,0,correlation 0.44 <= 0.7
2,78.5172,16.2196,123.00,117.00,157.65,155.95,0.7761,0,centroids differ by 1.7 km
2,78.5130,16.1185,127.00,115.00,157.15,155.96,0.7617,0,centroids differ by 1.2 km
2,78.5547,16.1629,133.00,123.00,161.95,156.13,0.4374,0,correlation 0.44 <= 0.7
2,78.5417,16.1790,129.00,121.00,160.41,156.40,0.5935,0,correlation 0.59 <= 0.7
2,78.5108,16.2071,123.35,117.00,156.90,156.18,0.8298,1,
2,78.5807,16.2328,137.00,113.00,164.80,155.58,0.0069,0,correlation 0.01 <= 0.7
2,78.5803,16.1742,139.00,111.00,164.92,155.02,-0.0313,0,correlation -0.03 <= 0.7
2,78.5470,16.2299,129.00,125.00,160.98,156.63,0.5994,0,correlation 0.60 <= 0.7
2,78.5627,16.1421,139.00,115.00,162.95,155.26,0.2548,0,correlation 0.25 <= 0.7
2,78.5372,16.2063,127.00,121.00,159.87,156.45,0.6542,0,correlation 0.65 <= 0.7
2,78.5722,16.2062,135.00,111.00,163.87,154.84,0.0983,0,correlation 0.10 <= 0.7
2,78.5754,16.1743,137.00,111.00,164.35,154.73,0.0297,0,correlation 0.03 <= 0.7
2,78.5685,16.1177,139.00,111.00,163.68,154.67,0.1198,0,correlation 0.12 <= 0.7
2,78.5164,16.1496,123.00,115.00,157.53,155.68,0.7339,0,centroids differ by 1.9 km
2,78.4945,16.1353,123.00,129.00,154.93,158.59,0.9703,0,centroids differ by 3.7 km
2,78.5579,16.2367,133.00,117.00,162.22,155.70,0.3987,0,correlation 0.40 <= 0.7
2,78.5332,16.1883,127.00,119.00,159.43,156.22,0.6584,0,correlation 0.66 <= 0.7
2,78.5607,16.0403,143.00,119.00,162.63,155.57,0.2654,0,correlation 0.27 <= 0.7
2,78.4995,15.9578,127.00,123.00,155.07,158.27,0.9167,0,centroids differ by 3.2 km
2,78.5127,16.0617,128.00,113.00,157.00,156.09,0.7562,1,
2,78.5266,15.9648,133.00,111.00,158.44,154.71,0.4839,0,correlation 0.48 <= 0.7
2,78.5053,16.0485,126.26,115.00,156.05,157.26,0.8724,0,centroids differ by 1.2 km
2,78.5155,16.0066,131.00,113.00,157.16,155.86,0.6959,0,correlation 0.70 <= 0.7
2,78.5298,16.0201,135.00,113.00,158.91,154.81,0.4980,0,correlation 0.50 <= 0.7
2,78.4727,16.0470,118.00,123.00,152.10,161.00,0.9176,0,centroids differ by 8.9 km
2,78.5038,16.0019,127.00,125.00,155.71,157.60,0.8837,0,centroids differ by 1.9 km
2,78.4699,15.9532,119.00,123.00,151.46,160.99,0.9138,0,centroids differ by 9.5 km
2,78.5181,16.0909,127.00,115.00,157.71,155.46,0.6820,0,correlation 0.68 <= 0.7
2,78.5306,16.0247,134.00,113.00,159.02,154.86,0.4968,0,correlation 0.50 <= 0.7
2,78.4791,16.0576,120.00,123.00,152.90,160.47,0.9554,0,centroids differ by 7.6 km
2,78.4941,16.0260,125.00,125.00,154.58,158.86,0.9667,0,centroids differ by 4.3 km
2,78.5502,16.0692,135.00,117.00,161.47,155.88,0.4117,0,correlation 0.41 <= 0.7
2,78.5539,16.0310,141.00,117.00,161.81,155.71,0.3401,0,correlation 0.34 <= 0.7
2,78.5086,15.9647,129.00,113.00,156.21,157.03,0.8076,1,
2,78.5513,16.0426,138.00,117.00,161.51,155.75,0.3765,0,correlation 0.38 <= 0.7
2,78.4976,15.9722,125.00,123.00,154.87,158.50,0.9364,0,centroids differ by 3.6 km
2,78.5405,16.0698,135.00,117.00,160.31,155.63,0.4844,0,correlation 0.48 <= 0.7
2,78.5244,16.0484,133.00,113.00,158.34,155.00,0.5782,0,correlation 0.58 <= 0.7
2,78.5139,16.0872,125.00,115.00,157.20,155.90,0.7423,0,centroids differ by 1.3 km
2,78.5355,16.0406,134.00,113.00,159.63,155.22,0.4866,0,correlation 0.49 <= 0.7
2,78.4712,15.9800,119.00,123.00,151.69,160.93,0.9205,0,centroids differ by 9.2 km
2,78.4861,16.0298,123.00,123.00,153.61,159.77,0.9777,0,centroids differ by 6.2 km
2,78.4992,16.0620,123.00,127.00,155.35,158.08,0.9373,0,centroids differ by 2.7 km
2,78.5379,16.0531,137.00,115.00,159.96,155.41,0.4831,0,correlation 0.48 <= 0.7
2,78.5405,15.9976,137.00,113.00,160.17,155.09,0.3985,0,correlation 0.40 <= 0.7
2,78.5379,16.0446,137.00,115.00,159.93,155.35,0.4745,0,correlation 0.47 <= 0.7
2,78.5466,16.0866,133.00,117.00,161.08,155.92,0.4575,0,correlation 0.46 <= 0.7
2,78.4778,16.0490,120.00,123.00,152.71,160.57,0.9510,0,centroids differ by 7.9 km
2,78.4804,16.0014,121.00,121.00,152.85,160.27,0.9697,0,centroids differ by 7.4 km
2,78.5554,16.0829,138.00,121.00,162.10,155.92,0.3729,0,correlation 0.37 <= 0.7
2,78.5055,16.0704,125.00,115.00,156.14,157.15,0.8701,0,centroids differ by 1.0 km
2,78.5267,16.0746,129.00,113.00,158.70,155.11,0.5757,0,correlation 0.58 <= 0.7
2,78.5202,15.9623,131.00,111.00,157.65,155.37,0.5912,0,correlation 0.59 <= 0.7
