iteration,footpoint_lat,footpoint_lon,peak_lyr_km,peak_nya_km,centroid_lyr_km,centroid_nya_km,corr,accepted,reason
2,78.5263,10.6636,117.00,151.00,146.06,166.61,-0.4206,0,correlation -0.42 <= 0.7
2,78.5790,10.6316,109.00,124.00,147.40,161.96,0.6907,0,correlation 0.69 <= 0.7
2,78.5999,10.6587,115.00,80.00,147.89,160.09,0.5904,0,correlation 0.59 <= 0.7
2,78.5680,10.6696,107.00,115.00,146.84,163.57,0.6736,0,correlation 0.67 <= 0.7
2,78.6071,10.5688,115.00,83.00,148.68,158.75,0.5670,0,correlation 0.57 <= 0.7
2,78.5446,10.6277,123.00,151.00,146.71,165.81,-0.1323,0,correlation -0.13 <= 0.7
2,78.5790,10.6831,109.00,117.00,147.08,162.22,0.7087,0,centroids differ by 15.1 km
2,78.5891,10.6423,127.00,80.00,147.65,160.86,0.6378,0,correlation 0.64 <= 0.7
2,78.5557,10.6194,125.00,123.00,147.08,164.64,0.4560,0,correlation 0.46 <= 0.7
2,78.6003,10.5916,127.00,80.00,148.31,160.26,0.5019,0,correlation 0.50 <= 0.7
2,78.5790,10.5780,109.00,80.00,147.75,161.87,0.6251,0,correlation 0.63 <= 0.7
2,78.5808,10.6478,107.00,80.00,147.35,161.79,0.6974,0,correlation 0.70 <= 0.7
2,78.5448,10.6111,123.00,151.00,146.82,165.71,-0.0683,0,correlation -0.07 <= 0.7
2,78.5832,10.6714,109.00,120.00,147.27,161.58,0.7089,0,centroids differ by 14.3 km
2,78.5383,10.5831,119.00,155.00,146.87,166.10,-0.1971,0,correlation -0.20 <= 0.7
2,78.5497,10.5601,125.00,127.00,147.32,164.86,0.3622,0,correlation 0.36 <= 0.7
2,78.6070,10.6662,127.40,80.00,148.09,159.58,0.5927,0,correlation 0.59 <= 0.7
2,78.5410,10.5460,121.00,179.00,147.21,165.68,0.0352,0,correlation 0.04 <= 0.7
2,78.6132,10.6542,117.00,82.00,148.39,158.63,0.5906,0,correlation 0.59 <= 0.7
2,78.5981,10.6437,113.00,80.00,147.92,160.30,0.5738,0,correlation 0.57 <= 0.7
2,78.5595,10.6033,125.00,122.00,147.27,164.08,0.5949,0,correlation 0.59 <= 0.7
2,78.5405,10.6641,123.00,149.00,146.36,166.20,-0.3135,0,correlation -0.31 <= 0.7
2,78.5261,10.6495,117.00,153.00,146.19,166.68,-0.4536,0,correlation -0.45 <= 0.7
2,78.5921,10.5695,111.00,80.00,148.20,161.10,0.4764,0,correlation 0.48 <= 0.7
2,78.6116,10.5707,117.00,93.00,148.81,158.10,0.6094,0,correlation 0.61 <= 0.7
2,78.5200,9.6120,128.00,135.00,153.38,164.64,0.6191,0,correlation 0.62 <= 0.7
2,78.5203,9.5790,127.00,137.00,153.62,164.82,0.5466,0,correlation 0.55 <= 0.7
2,78.5020,9.5852,127.00,157.00,153.10,164.09,0.7397,0,centroids differ by 11.0 km
2,78.5108,9.5781,127.00,137.00,153.37,164.65,0.5989,0,correlation 0.60 <= 0.7
2,78.4757,9.5589,127.00,113.00,152.67,163.68,0.9565,0,centroids differ by 11.0 km
2,78.4737,9.5676,127.00,113.00,152.55,163.90,0.9333,0,centroids differ by 11.4 km
2,78.5293,9.5267,127.00,199.00,154.21,165.14,0.2569,0,correlation 0.26 <= 0.7
2,78.4909,9.5561,129.00,143.00,153.10,163.63,0.8529,0,centroids differ by 10.5 km
2,78.4858,9.6131,129.00,133.00,152.52,163.27,0.9577,0,centroids differ by 10.7 km
2,78.4947,9.6260,127.00,128.77,152.64,163.27,0.9108,0,centroids differ by 10.6 km
2,78.5391,9.5256,129.00,191.00,154.49,165.34,0.1400,0,correlation 0.14 <= 0.7
2,78.4995,9.6625,125.00,139.00,152.46,163.23,0.9040,0,centroids differ by 10.8 km
2,78.5294,9.5496,127.00,197.00,154.06,165.02,0.3330,0,correlation 0.33 <= 0.7
2,78.4534,9.6236,129.00,139.00,151.49,168.92,0.1918,0,correlation 0.19 <= 0.7
2,78.4764,9.5683,127.00,113.00,152.62,163.66,0.9600,0,centroids differ by 11.0 km
2,78.4529,9.6501,129.00,138.00,151.25,169.56,0.1295,0,correlation 0.13 <= 0.7
2,78.5057,9.5684,127.00,171.00,153.31,164.50,0.6291,0,correlation 0.63 <= 0.7
2,78.4867,9.5363,129.00,147.00,153.16,163.59,0.8736,0,centroids differ by 10.4 km
2,78.4766,9.6033,127.00,137.00,152.35,163.88,0.9386,0,centroids differ by 11.5 km
2,78.4917,9.5706,129.00,143.00,153.01,163.54,0.8688,0,centroids differ by 10.5 km
2,78.4654,9.5339,129.00,141.00,152.55,164.69,0.7877,0,centroids differ by 12.1 km
2,78.5341,9.6437,125.00,135.00,153.55,164.64,0.5623,0,correlation 0.56 <= 0.7
2,78.5073,9.6375,125.00,145.00,152.85,163.91,0.7855,0,centroids differ by 11.1 km
2,78.5171,9.5780,128.00,137.00,153.55,164.78,0.5699,0,correlation 0.57 <= 0.7
2,78.5248,9.5520,127.00,140.00,153.93,164.97,0.4123,0,correlation 0.41 <= 0.7
2,78.5235,9.5900,127.00,139.00,153.62,164.79,0.5486,0,correlation 0.55 <= 0.7
2,78.5012,9.6399,127.00,149.47,152.67,163.48,0.8673,0,centroids differ by 10.8 km
2,78.5330,9.5405,129.00,199.00,154.22,165.13,0.2560,0,correlation 0.26 <= 0.7
2,78.5373,9.5774,127.00,195.00,154.08,165.02,0.3209,0,correlation 0.32 <= 0.7
2,78.4907,9.6476,129.00,109.00,152.38,163.19,0.9422,0,centroids differ by 10.8 km
2,78.5135,9.6264,127.00,169.00,153.11,164.36,0.6772,0,correlation 0.68 <= 0.7
2,78.4604,9.5370,131.00,143.00,152.38,165.67,0.6140,0,correlation 0.61 <= 0.7
2,78.4673,9.6562,127.00,138.00,151.65,166.26,0.4838,0,correlation 0.48 <= 0.7
2,78.4591,9.6447,127.00,140.00,151.47,167.97,0.2715,0,correlation 0.27 <= 0.7
2,78.4950,9.5391,131.00,143.00,153.33,164.10,0.7365,0,centroids differ by 10.8 km
2,78.4925,9.5674,129.00,153.00,153.05,163.61,0.8531,0,centroids differ by 10.6 km
2,78.4918,9.6374,129.00,131.00,152.49,163.18,0.9340,0,centroids differ by 10.7 km
2,78.5326,9.5136,129.00,201.00,154.39,165.26,0.1716,0,correlation 0.17 <= 0.7
2,78.5053,9.5984,127.00,155.00,153.08,164.18,0.7212,0,centroids differ by 11.1 km
2,78.4939,9.5536,131.00,153.00,153.19,163.86,0.7974,0,centroids differ by 10.7 km
2,78.5052,9.5153,129.00,141.00,153.72,164.90,0.4904,0,correlation 0.49 <= 0.7
2,78.4804,9.6073,127.00,111.00,152.43,163.53,0.9694,0,centroids differ by 11.1 km
2,78.4546,9.6360,129.00,139.00,151.41,168.86,0.1913,0,correlation 0.19 <= 0.7
