iteration,footpoint_lat,footpoint_lon,peak_lyr_km,peak_nya_km,centroid_lyr_km,centroid_nya_km,corr,accepted,reason
2,78.8099,9.2202,167.00,95.00,170.58,163.18,0.1721,0,correlation 0.17 <= 0.7
2,78.8842,9.2473,175.00,195.00,174.20,167.68,0.3968,0,correlation 0.40 <= 0.7
2,78.8749,9.1480,177.00,205.00,174.06,169.23,0.5022,0,correlation 0.50 <= 0.7
2,78.7878,9.2003,165.00,93.00,169.92,160.89,-0.2080,0,correlation -0.21 <= 0.7
2,78.7923,9.1263,167.00,137.00,170.40,161.47,-0.1656,0,correlation -0.17 <= 0.7
2,78.7872,9.2305,165.00,93.00,169.75,160.77,-0.2216,0,correlation -0.22 <= 0.7
2,78.7972,9.2321,165.00,133.00,170.07,161.84,-0.1245,0,correlation -0.12 <= 0.7
2,78.7873,9.1160,167.00,97.00,170.26,161.02,-0.1685,0,correlation -0.17 <= 0.7
2,78.7876,9.1692,165.00,95.00,170.06,160.91,-0.1942,0,correlation -0.19 <= 0.7
2,78.8405,9.2428,171.00,193.00,172.23,167.10,0.6963,0,correlation 0.70 <= 0.7
2,78.8596,9.1216,175.00,205.00,173.43,168.50,0.6021,0,correlation 0.60 <= 0.7
2,78.8671,9.1214,175.00,207.00,173.77,169.28,0.5523,0,correlation 0.55 <= 0.7
2,78.8107,9.2140,167.00,135.00,170.63,163.30,0.1931,0,correlation 0.19 <= 0.7
2,78.7856,9.2472,163.00,93.00,169.63,160.67,-0.2226,0,correlation -0.22 <= 0.7
2,78.8010,9.1295,167.00,139.00,170.66,162.62,0.0061,0,correlation 0.01 <= 0.7
2,78.8214,9.1448,167.00,159.00,171.32,164.98,0.5150,0,correlation 0.51 <= 0.7
2,78.7914,9.2317,165.00,131.00,169.88,161.12,-0.2186,0,correlation -0.22 <= 0.7
2,78.6272,7.1947,147.00,143.00,163.97,161.47,0.5566,0,correlation 0.56 <= 0.7
2,78.6089,7.2467,161.00,115.00,163.77,161.11,0.5358,0,correlation 0.54 <= 0.7
2,78.6602,7.2301,157.00,109.00,165.65,162.32,0.1720,0,correlation 0.17 <= 0.7
2,78.6757,7.2195,161.00,80.00,166.70,162.58,-0.2793,0,correlation -0.28 <= 0.7
2,78.6648,7.2710,159.00,107.00,165.98,162.27,0.0199,0,correlation 0.02 <= 0.7
2,78.6757,7.2885,159.00,88.42,166.70,162.55,-0.2764,0,correlation -0.28 <= 0.7
2,78.6351,7.2382,149.00,141.00,164.00,161.49,0.5578,0,correlation 0.56 <= 0.7
2,78.6464,7.2963,157.00,135.00,164.67,161.68,0.4619,0,correlation 0.46 <= 0.7
2,78.6777,7.2328,161.00,80.00,166.82,162.68,-0.3008,0,correlation -0.30 <= 0.7
2,78.6099,7.2073,161.00,115.00,163.96,161.24,0.5400,0,correlation 0.54 <= 0.7
2,78.6004,7.3137,161.00,80.00,163.48,160.65,0.5364,0,correlation 0.54 <= 0.7
2,78.6150,7.2297,171.00,113.00,163.81,161.25,0.5710,0,correlation 0.57 <= 0.7
2,78.6301,7.1881,169.00,143.00,164.04,161.55,0.5587,0,correlation 0.56 <= 0.7
2,78.6329,7.2978,147.00,139.00,163.80,161.17,0.5354,0,correlation 0.54 <= 0.7
2,78.6208,7.2235,147.00,117.00,163.82,161.33,0.5763,0,correlation 0.58 <= 0.7
2,78.6534,7.1994,159.00,127.00,165.15,162.39,0.3988,0,correlation 0.40 <= 0.7
2,78.6862,7.3117,185.00,88.67,167.30,163.18,-0.3016,0,correlation -0.30 <= 0.7
2,78.6245,7.2354,147.00,117.00,163.79,161.31,0.5691,0,correlation 0.57 <= 0.7
2,78.6861,7.2001,161.00,80.00,167.34,163.18,-0.2591,0,correlation -0.26 <= 0.7
2,78.6236,7.2887,147.00,115.00,163.59,161.14,0.5783,0,correlation 0.58 <= 0.7
2,78.6575,7.3195,157.00,123.00,165.49,162.14,0.2868,0,correlation 0.29 <= 0.7
2,78.5970,7.2743,163.00,80.00,163.64,160.60,0.5281,0,correlation 0.53 <= 0.7
2,78.6106,7.2272,171.00,115.00,163.85,161.19,0.5472,0,correlation 0.55 <= 0.7
2,78.6035,7.2136,163.00,127.00,163.94,161.09,0.5142,0,correlation 0.51 <= 0.7
2,78.6386,7.2602,149.00,139.00,164.13,161.52,0.5420,0,correlation 0.54 <= 0.7
2,78.6380,7.3010,149.00,139.00,164.07,161.33,0.5188,0,correlation 0.52 <= 0.7
2,78.6508,7.1828,159.00,129.00,164.94,162.38,0.4616,0,correlation 0.46 <= 0.7
2,78.6927,7.3054,185.00,89.00,167.67,163.47,-0.1840,0,correlation -0.18 <= 0.7
2,78.6364,7.2319,149.00,141.00,164.06,161.56,0.5596,0,correlation 0.56 <= 0.7
2,78.6120,7.1736,163.00,116.00,164.11,161.43,0.5522,0,correlation 0.55 <= 0.7
2,78.6927,7.2109,187.00,181.00,167.71,163.49,-0.1223,0,correlation -0.12 <= 0.7
2,78.6254,7.2165,147.00,117.00,163.87,161.38,0.5616,0,correlation 0.56 <= 0.7
2,78.6261,7.2495,147.00,117.00,163.76,161.27,0.5668,0,correlation 0.57 <= 0.7
2,78.6207,7.1842,161.00,119.00,163.99,161.49,0.5678,0,correlation 0.57 <= 0.7
2,78.6366,7.2259,149.00,141.00,164.08,161.59,0.5628,0,correlation 0.56 <= 0.7
2,78.6312,7.2498,147.00,117.00,163.87,161.33,0.5554,0,correlation 0.56 <= 0.7
2,78.5706,10.7842,125.00,147.00,154.32,165.01,0.5279,0,correlation 0.53 <= 0.7
2,78.6276,10.7194,129.00,125.00,156.23,157.46,0.7719,0,centroids differ by 1.2 km
2,78.6412,10.7108,131.00,121.00,156.80,158.06,0.6184,0,correlation 0.62 <= 0.7
2,78.5864,10.7003,127.00,141.00,155.21,163.09,0.7658,0,centroids differ by 7.9 km
2,78.6128,10.7685,127.00,125.00,155.49,158.14,0.8851,0,centroids differ by 2.6 km
2,78.5913,10.8060,125.00,141.00,154.76,161.03,0.8849,0,centroids differ by 6.3 km
2,78.6503,10.7306,129.00,93.00,157.24,158.90,0.4617,0,correlation 0.46 <= 0.7
2,78.6130,10.7973,127.00,125.00,155.30,157.74,0.8740,0,centroids differ by 2.4 km
2,78.6082,10.7008,127.00,131.00,155.83,159.60,0.9190,0,centroids differ by 3.8 km
2,78.6566,10.8174,131.00,109.00,157.54,158.46,0.3030,0,correlation 0.30 <= 0.7
2,78.6547,10.8126,131.00,109.00,157.40,158.13,0.3288,0,correlation 0.33 <= 0.7
2,78.5919,10.7467,127.00,135.00,155.14,161.67,0.8625,0,centroids differ by 6.5 km
2,78.6089,10.7157,127.00,131.00,155.75,159.32,0.9150,0,centroids differ by 3.6 km
2,78.5856,10.7379,127.00,147.00,155.01,162.84,0.7793,0,centroids differ by 7.8 km
2,78.6288,10.7999,127.00,115.00,155.80,156.12,0.6941,0,correlation 0.69 <= 0.7
2,78.5892,10.7498,127.00,143.00,155.04,162.11,0.8340,0,centroids differ by 7.1 km
2,78.5647,10.7345,125.00,153.00,154.42,166.40,0.3408,0,correlation 0.34 <= 0.7
2,78.5920,10.7048,129.00,139.00,155.38,162.05,0.8485,0,centroids differ by 6.7 km
2,78.5598,10.8219,123.00,143.00,153.84,166.73,0.2819,0,correlation 0.28 <= 0.7
2,78.5937,10.8074,125.00,139.00,154.80,160.65,0.9003,0,centroids differ by 5.9 km
2,78.5887,10.7399,127.00,137.00,155.08,162.30,0.8223,0,centroids differ by 7.2 km
2,78.6424,10.7733,129.00,115.00,156.62,156.84,0.5315,0,correlation 0.53 <= 0.7
2,78.5649,10.7064,123.00,155.00,154.59,166.51,0.3238,0,correlation 0.32 <= 0.7
2,78.5956,10.7594,125.00,133.00,155.15,160.90,0.8969,0,centroids differ by 5.8 km
2,78.6101,10.7601,127.00,129.00,155.50,158.63,0.9022,0,centroids differ by 3.1 km
2,78.6299,10.7436,129.00,123.00,156.15,156.96,0.7285,1,
2,78.6047,10.8237,125.00,125.00,154.94,158.68,0.9153,0,centroids differ by 3.7 km
2,78.6281,10.7283,129.00,123.00,156.19,157.28,0.7600,0,centroids differ by 1.1 km
2,78.6315,10.8041,127.00,115.00,155.89,155.96,0.6528,0,correlation 0.65 <= 0.7
2,78.6036,10.7467,127.00,133.00,155.42,159.76,0.9196,0,centroids differ by 4.3 km
2,78.6430,10.7084,131.00,121.00,156.88,158.31,0.5960,0,correlation 0.60 <= 0.7
2,78.5900,10.7200,127.00,137.00,155.23,162.27,0.8293,0,centroids differ by 7.0 km
2,78.6538,10.7589,131.00,80.00,157.43,159.00,0.3924,0,correlation 0.39 <= 0.7
2,78.5647,10.8207,123.00,139.00,153.97,165.87,0.4033,0,correlation 0.40 <= 0.7
2,78.6465,10.8035,129.00,111.00,156.82,156.71,0.4376,0,correlation 0.44 <= 0.7
2,78.6421,10.7827,129.00,115.00,156.57,156.61,0.5240,0,correlation 0.52 <= 0.7
2,78.4039,7.0306,129.00,141.00,153.34,166.68,0.4557,0,correlation 0.46 <= 0.7
2,78.3769,6.9756,109.00,145.00,147.84,167.79,-0.1667,0,correlation -0.17 <= 0.7
2,78.4441,6.9629,137.00,137.00,158.84,165.79,0.4676,0,correlation 0.47 <= 0.7
2,78.4071,7.0075,129.00,143.00,153.94,166.62,0.4894,0,correlation 0.49 <= 0.7
2,78.3872,7.0206,115.00,143.00,149.63,167.38,0.0750,0,correlation 0.08 <= 0.7
2,78.3821,6.9811,109.00,145.00,148.60,167.65,-0.0590,0,correlation -0.06 <= 0.7
2,78.4043,7.0121,129.00,141.00,153.37,166.71,0.4518,0,correlation 0.45 <= 0.7
2,78.4592,7.0245,141.00,167.00,159.38,164.77,0.4984,0,correlation 0.50 <= 0.7
2,78.4340,6.9084,137.00,139.00,158.05,166.42,0.4645,0,correlation 0.46 <= 0.7
2,78.4283,6.9788,135.00,135.00,157.41,166.19,0.5400,0,correlation 0.54 <= 0.7
2,78.4606,6.9356,143.00,97.00,159.72,164.94,0.4494,0,correlation 0.45 <= 0.7
2,78.3981,6.9063,119.00,145.00,151.70,167.23,0.2718,0,correlation 0.27 <= 0.7
2,78.4278,6.9723,135.00,135.00,157.34,166.24,0.5365,0,correlation 0.54 <= 0.7
2,78.3917,7.0177,115.00,143.00,150.56,167.22,0.1827,0,correlation 0.18 <= 0.7
2,78.3916,6.9979,115.00,143.00,150.50,167.27,0.1701,0,correlation 0.17 <= 0.7
2,78.4133,7.0343,131.00,141.00,155.21,166.35,0.5640,0,correlation 0.56 <= 0.7
2,78.4343,6.9219,137.00,137.00,158.07,166.35,0.4736,0,correlation 0.47 <= 0.7
2,78.4580,6.9550,141.00,169.00,159.56,165.07,0.4581,0,correlation 0.46 <= 0.7
2,78.3857,7.0201,115.00,143.00,149.34,167.43,0.0399,0,correlation 0.04 <= 0.7
2,78.4561,7.0414,141.00,165.00,159.22,164.88,0.5004,0,correlation 0.50 <= 0.7
2,78.3869,6.9766,115.00,143.00,149.48,167.50,0.0481,0,correlation 0.05 <= 0.7
2,78.3992,6.9551,120.00,143.00,152.10,167.04,0.3273,0,correlation 0.33 <= 0.7
2,78.3908,6.9948,115.00,143.00,150.31,167.31,0.1488,0,correlation 0.15 <= 0.7
2,78.4401,6.9580,137.00,137.00,158.56,165.98,0.4787,0,correlation 0.48 <= 0.7
2,78.4376,6.9836,137.00,135.00,158.31,165.95,0.5052,0,correlation 0.51 <= 0.7
2,78.4383,6.9889,137.00,135.00,158.36,165.90,0.5068,0,correlation 0.51 <= 0.7
2,78.4618,6.9984,141.00,167.00,159.54,164.71,0.4916,0,correlation 0.49 <= 0.7
2,78.4059,7.0106,129.00,141.00,153.69,166.65,0.4747,0,correlation 0.47 <= 0.7
2,78.4078,7.0287,129.00,141.00,154.12,166.53,0.5098,0,correlation 0.51 <= 0.7
2,78.4498,6.9737,139.00,167.00,159.16,165.46,0.4630,0,correlation 0.46 <= 0.7
2,78.4639,7.0120,141.00,97.00,159.53,164.55,0.5050,0,correlation 0.51 <= 0.7
2,78.4171,6.9522,133.00,143.00,155.73,166.63,0.5228,0,correlation 0.52 <= 0.7
2,78.4464,6.9272,139.00,139.00,159.07,165.79,0.4385,0,correlation 0.44 <= 0.7
2,78.4128,7.0017,131.00,143.00,155.06,166.49,0.5407,0,correlation 0.54 <= 0.7
2,78.4450,6.9427,139.00,139.00,158.94,165.82,0.4522,0,correlation 0.45 <= 0.7
2,78.4534,7.0240,141.00,165.00,159.18,165.08,0.4914,0,correlation 0.49 <= 0.7
2,78.4026,3.1160,135.00,129.00,161.34,166.08,0.4652,0,correlation 0.47 <= 0.7
2,78.3956,3.1846,133.00,135.00,160.43,165.85,0.5632,0,correlation 0.56 <= 0.7
2,78.4088,3.1081,135.00,129.00,161.56,166.26,0.3613,0,correlation 0.36 <= 0.7
2,78.3504,3.1937,137.00,143.00,165.19,164.93,0.8207,1,
2,78.3959,3.2097,133.00,135.00,160.32,165.84,0.5600,0,correlation 0.56 <= 0.7
2,78.3673,3.2340,131.00,141.00,162.95,165.22,0.7607,0,centroids differ by 2.3 km
2,78.4272,3.1744,135.00,121.00,163.54,166.26,0.0848,0,correlation 0.08 <= 0.7
2,78.4131,3.2385,135.00,127.00,160.81,166.22,0.3640,0,correlation 0.36 <= 0.7
2,78.3484,3.2419,137.00,145.00,165.24,164.76,0.8179,1,
2,78.3930,3.1141,133.00,145.00,161.60,165.85,0.5897,0,correlation 0.59 <= 0.7
2,78.3791,3.1890,131.00,141.00,161.72,165.56,0.6954,0,correlation 0.70 <= 0.7
2,78.3921,3.1310,133.00,145.00,161.58,165.83,0.5984,0,correlation 0.60 <= 0.7
2,78.4319,3.1481,138.00,121.00,164.28,166.17,-0.0083,0,correlation -0.01 <= 0.7
2,78.3969,3.1234,133.00,135.00,161.38,165.92,0.5463,0,correlation 0.55 <= 0.7
2,78.3595,3.1644,129.00,141.00,164.21,165.22,0.7958,0,centroids differ by 1.0 km
2,78.3439,3.1150,139.00,145.00,166.12,165.03,0.8304,0,centroids differ by 1.1 km
2,78.3584,3.1242,133.00,143.00,164.51,165.29,0.8026,1,
2,78.4359,3.1565,141.00,121.00,164.83,166.11,-0.0797,0,correlation -0.08 <= 0.7
2,78.4361,3.2200,139.00,121.00,164.00,166.19,-0.0416,0,correlation -0.04 <= 0.7
2,78.3905,3.0996,133.00,137.00,161.82,165.83,0.6148,0,correlation 0.61 <= 0.7
2,78.4247,3.2151,135.00,121.00,162.35,166.30,0.1628,0,correlation 0.16 <= 0.7
2,78.3527,3.2084,136.00,143.00,164.87,164.94,0.8155,1,
2,78.3502,3.1529,139.00,143.00,165.36,165.04,0.8246,1,
2,78.3467,3.1823,137.00,143.00,165.63,164.89,0.8257,1,
2,78.3562,3.1278,133.00,143.00,164.75,165.24,0.8094,1,
2,78.3569,3.1511,135.00,143.00,164.58,165.20,0.8060,1,
2,78.4081,3.1010,135.00,129.00,161.54,166.25,0.3703,0,correlation 0.37 <= 0.7
2,78.3649,3.1765,131.93,141.00,163.49,165.30,0.7736,0,centroids differ by 1.8 km
2,78.3851,3.2389,131.00,139.00,160.89,165.59,0.6533,0,correlation 0.65 <= 0.7
2,78.4342,3.1878,138.00,121.00,164.54,166.18,-0.0354,0,correlation -0.04 <= 0.7
2,78.4362,3.0982,141.00,121.00,164.97,166.02,-0.1064,0,correlation -0.11 <= 0.7
2,78.4202,3.2144,135.00,127.00,161.70,166.31,0.2450,0,correlation 0.25 <= 0.7
2,78.4365,3.2204,139.00,121.00,164.05,166.19,-0.0478,0,correlation -0.05 <= 0.7
2,78.3889,3.1919,131.00,139.00,160.78,165.72,0.6259,0,correlation 0.63 <= 0.7
2,78.4049,3.1044,135.00,129.00,161.41,166.16,0.4245,0,correlation 0.42 <= 0.7
2,78.3943,3.1623,133.00,135.00,160.57,165.85,0.5763,0,correlation 0.58 <= 0.7
2,78.3356,1.6733,171.00,149.00,175.42,166.51,0.6945,0,correlation 0.69 <= 0.7
2,78.3216,1.6740,181.00,153.00,175.87,167.16,0.4811,0,correlation 0.48 <= 0.7
2,78.3755,1.8038,145.00,141.00,171.44,164.75,0.6962,0,correlation 0.70 <= 0.7
2,78.3269,1.7632,171.00,151.00,174.59,167.03,0.6244,0,correlation 0.62 <= 0.7
2,78.4036,1.7335,147.00,131.00,170.08,163.69,0.5150,0,correlation 0.52 <= 0.7
2,78.3306,1.6984,171.00,151.00,174.56,166.83,0.6396,0,correlation 0.64 <= 0.7
2,78.3724,1.7896,145.00,141.00,171.76,164.85,0.7189,0,centroids differ by 6.9 km
2,78.3443,1.7773,155.00,143.00,173.90,166.27,0.7791,0,centroids differ by 7.6 km
2,78.3547,1.7490,155.00,143.00,173.34,165.64,0.7865,0,centroids differ by 7.7 km
2,78.3398,1.8147,169.00,149.00,174.05,166.59,0.7736,0,centroids differ by 7.5 km
2,78.3855,1.7882,147.00,133.00,170.52,164.32,0.5944,0,correlation 0.59 <= 0.7
2,78.3974,1.8109,147.00,131.00,169.44,164.07,0.5005,0,correlation 0.50 <= 0.7
2,78.4041,1.7850,147.00,131.00,169.89,163.83,0.4882,0,correlation 0.49 <= 0.7
2,78.3912,1.7950,147.00,131.00,170.00,164.19,0.5423,0,correlation 0.54 <= 0.7
2,78.3270,1.7217,172.00,151.00,174.64,167.00,0.6009,0,correlation 0.60 <= 0.7
2,78.3626,1.7186,151.00,143.00,173.67,165.13,0.7673,0,centroids differ by 8.5 km
2,78.3291,1.7309,171.00,151.00,174.56,166.93,0.6402,0,correlation 0.64 <= 0.7
2,78.4039,1.7401,147.00,129.00,170.04,163.69,0.5120,0,correlation 0.51 <= 0.7
2,78.3710,1.7722,145.00,141.00,171.94,164.86,0.7285,0,centroids differ by 7.1 km
2,78.3701,1.8059,143.00,141.00,171.93,165.03,0.7391,0,centroids differ by 6.9 km
2,78.4052,1.7575,147.00,129.00,169.93,163.71,0.5036,0,correlation 0.50 <= 0.7
2,78.3985,1.7952,147.00,131.00,170.18,164.00,0.4962,0,correlation 0.50 <= 0.7
2,78.4036,1.7734,147.00,131.00,169.95,163.81,0.4951,0,correlation 0.50 <= 0.7
2,78.3188,1.7793,177.00,169.00,174.79,167.26,0.4472,0,correlation 0.45 <= 0.7
2,78.3632,1.6884,151.00,143.00,173.69,164.99,0.7577,0,centroids differ by 8.7 km
2,78.3791,1.7186,148.00,133.00,172.16,164.31,0.6472,0,correlation 0.65 <= 0.7
2,78.4012,1.7447,147.00,131.00,170.18,163.79,0.5110,0,correlation 0.51 <= 0.7
2,78.3270,1.8136,171.00,167.00,174.54,167.04,0.6526,0,correlation 0.65 <= 0.7
2,78.3212,1.7701,177.00,169.00,174.75,167.19,0.5082,0,correlation 0.51 <= 0.7
2,78.3867,1.7013,147.00,133.00,171.50,164.05,0.5739,0,correlation 0.57 <= 0.7
2,78.3262,1.8113,171.00,167.00,174.57,167.06,0.6372,0,correlation 0.64 <= 0.7
2,78.3245,1.6934,176.44,151.00,174.73,167.07,0.5413,0,correlation 0.54 <= 0.7
2,78.3895,1.7797,147.00,133.00,170.97,164.19,0.5533,0,correlation 0.55 <= 0.7
2,78.3394,1.7138,169.00,145.00,174.22,166.39,0.7345,0,centroids differ by 7.8 km
2,78.3795,1.8200,145.00,139.00,171.00,164.63,0.6607,0,correlation 0.66 <= 0.7
2,78.3252,1.7005,183.00,151.00,174.71,167.05,0.5599,0,correlation 0.56 <= 0.7
2,78.3737,1.3048,149.00,139.00,174.64,163.47,0.5325,0,correlation 0.53 <= 0.7
2,78.3476,1.2849,159.00,149.00,176.43,164.54,0.5904,0,correlation 0.59 <= 0.7
2,78.4310,1.2712,155.00,125.00,173.35,161.06,0.3581,0,correlation 0.36 <= 0.7
2,78.4395,1.2459,157.00,124.05,174.35,160.42,0.1836,0,correlation 0.18 <= 0.7
2,78.4425,1.3314,155.00,123.97,173.80,160.47,0.1001,0,correlation 0.10 <= 0.7
2,78.4286,1.2955,155.00,125.00,173.09,161.30,0.3935,0,correlation 0.39 <= 0.7
2,78.4250,1.2816,155.00,125.00,172.92,161.48,0.4312,0,correlation 0.43 <= 0.7
2,78.4180,1.3562,153.00,127.80,171.72,162.04,0.4950,0,correlation 0.49 <= 0.7
2,78.4201,1.2770,155.00,127.00,172.72,161.72,0.4758,0,correlation 0.48 <= 0.7
2,78.3595,1.3796,159.00,139.00,175.56,164.16,0.6293,0,correlation 0.63 <= 0.7
2,78.3880,1.2955,151.00,134.00,173.43,163.10,0.5430,0,correlation 0.54 <= 0.7
2,78.4167,1.2685,155.00,127.00,172.73,161.86,0.4948,0,correlation 0.49 <= 0.7
2,78.3929,1.2838,153.00,133.00,173.06,162.91,0.5435,0,correlation 0.54 <= 0.7
2,78.3449,1.3484,159.00,147.00,176.45,164.94,0.6293,0,correlation 0.63 <= 0.7
2,78.4004,1.3686,151.00,131.00,172.23,162.83,0.5536,0,correlation 0.55 <= 0.7
2,78.3443,1.3634,159.00,147.00,176.45,165.04,0.6379,0,correlation 0.64 <= 0.7
2,78.3991,1.3284,151.00,131.00,172.46,162.79,0.5478,0,correlation 0.55 <= 0.7
2,78.3528,1.3223,159.00,147.00,176.11,164.35,0.6134,0,correlation 0.61 <= 0.7
2,78.3552,1.2805,159.00,139.00,176.04,164.09,0.5735,0,correlation 0.57 <= 0.7
2,78.4194,1.2714,155.00,127.00,172.73,161.74,0.4795,0,correlation 0.48 <= 0.7
2,78.3688,1.2431,157.00,139.00,175.19,163.50,0.5153,0,correlation 0.52 <= 0.7
2,78.3814,1.3065,152.00,135.00,173.98,163.31,0.5353,0,correlation 0.54 <= 0.7
2,78.4057,1.3308,152.00,131.00,172.05,162.56,0.5469,0,correlation 0.55 <= 0.7
2,78.4317,1.2551,155.00,127.00,173.46,160.95,0.3471,0,correlation 0.35 <= 0.7
2,78.4296,1.2799,155.00,125.00,173.22,161.19,0.3779,0,correlation 0.38 <= 0.7
2,78.3441,1.2830,159.00,149.00,176.59,164.76,0.5787,0,correlation 0.58 <= 0.7
2,78.4026,1.3741,151.00,131.00,172.08,162.78,0.5528,0,correlation 0.55 <= 0.7
2,78.3902,1.3034,151.00,133.00,173.21,163.04,0.5452,0,correlation 0.55 <= 0.7
2,78.3882,1.2658,153.00,134.00,173.51,163.04,0.5380,0,correlation 0.54 <= 0.7
2,78.3597,1.3218,159.00,139.00,175.67,163.98,0.5903,0,correlation 0.59 <= 0.7
2,78.4067,1.3407,153.00,131.00,171.97,162.55,0.5452,0,correlation 0.55 <= 0.7
2,78.4190,1.3044,155.00,127.00,171.88,161.84,0.4843,0,correlation 0.48 <= 0.7
2,78.4264,1.2387,155.00,127.00,173.11,161.25,0.4150,0,correlation 0.41 <= 0.7
2,78.3640,1.3658,155.00,139.00,175.26,163.91,0.5977,0,correlation 0.60 <= 0.7
2,78.3667,1.3280,155.00,139.00,175.15,163.73,0.5613,0,correlation 0.56 <= 0.7
2,78.3749,1.3155,149.00,139.00,174.51,163.46,0.5353,0,correlation 0.54 <= 0.7
2,78.6395,7.0787,171.00,143.00,164.56,162.33,0.5869,0,correlation 0.59 <= 0.7
2,78.5687,7.0974,149.00,80.00,162.90,159.93,0.5588,0,correlation 0.56 <= 0.7
2,78.5623,7.1593,146.00,80.00,162.40,159.74,0.5600,0,correlation 0.56 <= 0.7
2,78.5646,7.0435,147.00,80.00,162.77,159.86,0.5160,0,correlation 0.52 <= 0.7
2,78.5926,7.1452,161.00,83.00,164.00,160.88,0.5313,0,correlation 0.53 <= 0.7
2,78.5738,7.0928,157.00,80.00,163.20,160.14,0.5678,0,correlation 0.57 <= 0.7
2,78.6001,7.0834,165.00,119.00,164.41,161.49,0.5182,0,correlation 0.52 <= 0.7
2,78.6150,7.1491,173.00,118.00,164.20,161.57,0.5567,0,correlation 0.56 <= 0.7
2,78.6138,7.0341,166.00,123.00,164.75,162.04,0.5310,0,correlation 0.53 <= 0.7
2,78.6376,7.0737,171.00,143.00,164.54,162.27,0.5854,0,correlation 0.59 <= 0.7
2,78.6382,7.1204,149.00,143.00,164.40,162.12,0.5878,0,correlation 0.59 <= 0.7
2,78.5762,7.1118,157.00,80.00,163.30,160.18,0.5728,0,correlation 0.57 <= 0.7
2,78.5936,7.0375,163.00,85.00,164.33,161.45,0.5333,0,correlation 0.53 <= 0.7
2,78.5844,7.1144,163.00,83.00,163.74,160.59,0.5639,0,correlation 0.56 <= 0.7
2,78.5740,7.1637,163.00,80.00,163.08,160.01,0.5959,0,correlation 0.60 <= 0.7
2,78.6012,7.1307,167.00,119.00,164.27,161.35,0.5130,0,correlation 0.51 <= 0.7
2,78.6362,7.0705,171.00,141.00,164.53,162.23,0.5823,0,correlation 0.58 <= 0.7
2,78.5747,7.0662,157.00,80.00,163.30,160.25,0.5591,0,correlation 0.56 <= 0.7
2,78.6112,7.0991,165.00,115.00,164.47,161.71,0.5423,0,correlation 0.54 <= 0.7
2,78.5746,7.1239,157.00,80.00,163.18,160.09,0.5795,0,correlation 0.58 <= 0.7
2,78.6257,7.1372,175.00,131.00,164.19,161.68,0.5453,0,correlation 0.55 <= 0.7
2,78.6288,7.0389,177.00,147.00,164.63,162.15,0.5436,0,correlation 0.54 <= 0.7
2,78.5999,7.1660,165.00,129.00,164.11,161.15,0.5082,0,correlation 0.51 <= 0.7
2,78.5554,7.1084,145.00,80.00,162.10,159.66,0.5062,0,correlation 0.51 <= 0.7
2,78.5602,7.0397,147.00,80.00,162.53,159.70,0.4841,0,correlation 0.48 <= 0.7
2,78.6115,7.1594,163.00,115.00,164.18,161.46,0.5474,0,correlation 0.55 <= 0.7
2,78.5555,7.1512,145.00,80.00,162.01,159.72,0.5409,0,correlation 0.54 <= 0.7
2,78.6374,7.1233,149.00,143.00,164.38,162.07,0.5862,0,correlation 0.59 <= 0.7
2,78.5662,7.0708,149.00,80.00,162.81,159.88,0.5359,0,correlation 0.54 <= 0.7
2,78.5891,7.1722,163.00,80.00,163.79,160.60,0.5491,0,correlation 0.55 <= 0.7
2,78.6357,7.0458,171.00,145.00,164.62,162.33,0.5814,0,correlation 0.58 <= 0.7
2,78.5867,7.0371,163.00,85.00,164.03,161.07,0.5561,0,correlation 0.56 <= 0.7
2,78.6060,7.0932,167.00,117.00,164.47,161.59,0.5258,0,correlation 0.53 <= 0.7
2,78.5702,7.1650,155.00,80.00,162.85,159.89,0.5908,0,correlation 0.59 <= 0.7
2,78.6314,7.1185,149.00,145.00,164.31,161.89,0.5647,0,correlation 0.56 <= 0.7
2,78.6340,7.0980,149.00,145.00,164.41,162.06,0.5748,0,correlation 0.57 <= 0.7
2,78.7827,9.3297,163.00,89.00,169.13,160.41,-0.2455,0,correlation -0.25 <= 0.7
2,78.8494,9.3480,171.00,187.00,172.56,168.33,0.7005,0,centroids differ by 4.2 km
2,78.8519,9.3314,171.00,189.00,172.72,168.62,0.6907,0,correlation 0.69 <= 0.7
2,78.8454,9.3017,171.00,191.00,172.44,167.61,0.6931,0,correlation 0.69 <= 0.7
2,78.8246,9.3162,169.00,149.00,171.23,165.51,0.5025,0,correlation 0.50 <= 0.7
2,78.7838,9.3059,163.00,91.00,169.28,160.49,-0.2397,0,correlation -0.24 <= 0.7
2,78.8590,9.3359,173.00,189.00,173.04,169.81,0.6677,0,correlation 0.67 <= 0.7
2,78.8280,9.4033,167.00,163.00,171.33,165.99,0.5231,0,correlation 0.52 <= 0.7
2,78.7846,9.3854,163.00,87.00,168.93,160.43,-0.2956,0,correlation -0.30 <= 0.7
2,78.8014,9.4333,163.00,123.00,169.68,161.77,-0.1558,0,correlation -0.16 <= 0.7
2,78.7888,9.3845,163.00,123.00,169.09,160.66,-0.2970,0,correlation -0.30 <= 0.7
2,78.7823,9.3734,161.00,87.00,168.91,160.39,-0.2680,0,correlation -0.27 <= 0.7
