Index,LYR image,NYA image,lat1,lat2,lon1,lon2
0,BACC_LYR_20200103_081358.png,BACC_NYA_20200103_081358.png,77.2,78.4,18,25
1,BACC_LYR_20200103_081521.png,BACC_NYA_20200103_081521.png,77.2,78.4,22,30
2,BACC_LYR_20200103_081724.png,BACC_NYA_20200103_081724.png,77.2,78.8,20,27
3,BACC_LYR_20200103_081758.png,BACC_NYA_20200103_081758.png,77.2,78.8,22,30
4,BACC_LYR_20200103_081913.png,BACC_NYA_20200103_081913.png,77.2,79,22,30
